[Epoch: 0, numImages:   400]Loss: 11.814
Validation:[Epoch: 124, numImages:   100]Acc:0.6055552291870118, Acc_class:0.4681513530511591, mIoU:0.3572143009709576, fwIoU: 0.4295317712702959Loss: 0.021
[Epoch: 125, numImages:   400]Loss: 11.662
Validation:[Epoch: 125, numImages:   100]Acc:0.6065227127075196, Acc_class:0.46842599925574474, mIoU:0.35909587811516663, fwIoU: 0.431239187772537Loss: 0.021
[Epoch: 126, numImages:   400]Loss: 11.661
Validation:[Epoch: 126, numImages:   100]Acc:0.6076911544799805, Acc_class:0.46864689515704433, mIoU:0.36225844756293485, fwIoU: 0.4334557933370784Loss: 0.021
[Epoch: 127, numImages:   400]Loss: 11.663
Validation:[Epoch: 127, numImages:   100]Acc:0.6065478134155273, Acc_class:0.46947904183716843, mIoU:0.3604919903538897, fwIoU: 0.4320400099389067Loss: 0.021
[Epoch: 128, numImages:   400]Loss: 11.667
Validation:[Epoch: 128, numImages:   100]Acc:0.6050472259521484, Acc_class:0.470270462364017, mIoU:0.35890831824316427, fwIoU: 0.429830099213623Loss: 0.021
[Epoch: 129, numImages:   400]Loss: 11.662
Validation:[Epoch: 129, numImages:   100]Acc:0.6066515731811524, Acc_class:0.47086600797008743, mIoU:0.35967186652620825, fwIoU: 0.43173092033980215Loss: 0.021
[Epoch: 130, numImages:   400]Loss: 11.664
Validation:[Epoch: 130, numImages:   100]Acc:0.6066571807861328, Acc_class:0.46963575874562796, mIoU:0.3631364473781174, fwIoU: 0.4328197570757433Loss: 0.021
[Epoch: 131, numImages:   400]Loss: 11.660
Validation:[Epoch: 131, numImages:   100]Acc:0.6092670440673829, Acc_class:0.4707897225571459, mIoU:0.36361115130978167, fwIoU: 0.43529666086171626Loss: 0.021
[Epoch: 132, numImages:   400]Loss: 11.661
Validation:[Epoch: 132, numImages:   100]Acc:0.6091228103637696, Acc_class:0.47092893565043387, mIoU:0.36276868679391205, fwIoU: 0.43479239794733515Loss: 0.021
[Epoch: 133, numImages:   400]Loss: 11.662
Validation:[Epoch: 133, numImages:   100]Acc:0.608828239440918, Acc_class:0.4698510325468816, mIoU:0.36521727617646077, fwIoU: 0.43537696985866187Loss: 0.021
[Epoch: 134, numImages:   400]Loss: 11.661
Validation:[Epoch: 134, numImages:   100]Acc:0.6101643753051758, Acc_class:0.46983746995884224, mIoU:0.36490971081162477, fwIoU: 0.4361604814657861Loss: 0.021
[Epoch: 135, numImages:   400]Loss: 11.661
Validation:[Epoch: 135, numImages:   100]Acc:0.6092572402954102, Acc_class:0.47075841655304407, mIoU:0.3639873699850485, fwIoU: 0.4354154923135753Loss: 0.021
[Epoch: 136, numImages:   400]Loss: 11.661
Validation:[Epoch: 136, numImages:   100]Acc:0.6098484802246094, Acc_class:0.47179010692729256, mIoU:0.36480515072540864, fwIoU: 0.4362704484631044Loss: 0.021
[Epoch: 137, numImages:   400]Loss: 11.661
Validation:[Epoch: 137, numImages:   100]Acc:0.6105942916870117, Acc_class:0.4714874564599389, mIoU:0.3672445816463243, fwIoU: 0.43769029998644793Loss: 0.021
[Epoch: 138, numImages:   400]Loss: 11.659
Validation:[Epoch: 138, numImages:   100]Acc:0.6133845901489258, Acc_class:0.47228381472271536, mIoU:0.3689385444325382, fwIoU: 0.4407277228149458Loss: 0.021
[Epoch: 139, numImages:   400]Loss: 11.660
Validation:[Epoch: 139, numImages:   100]Acc:0.6122244644165039, Acc_class:0.4710583869335509, mIoU:0.3692297206760383, fwIoU: 0.4397064676890866Loss: 0.021
[Epoch: 140, numImages:   400]Loss: 11.660
Validation:[Epoch: 140, numImages:   100]Acc:0.6129253005981445, Acc_class:0.4720134442507246, mIoU:0.3666321952070141, fwIoU: 0.4391395067279992Loss: 0.021
[Epoch: 141, numImages:   400]Loss: 11.660
Validation:[Epoch: 141, numImages:   100]Acc:0.6119589614868164, Acc_class:0.47210569797893503, mIoU:0.3655885815960157, fwIoU: 0.4381281620247999Loss: 0.020
[Epoch: 142, numImages:   400]Loss: 11.660
Validation:[Epoch: 142, numImages:   100]Acc:0.6130202865600586, Acc_class:0.4733169482414853, mIoU:0.36462615577784335, fwIoU: 0.43906813512219034Loss: 0.020
[Epoch: 143, numImages:   400]Loss: 11.660
Validation:[Epoch: 143, numImages:   100]Acc:0.6140977478027344, Acc_class:0.4737896166588219, mIoU:0.36503478350227075, fwIoU: 0.44006085115393817Loss: 0.020
[Epoch: 144, numImages:   400]Loss: 11.659
Validation:[Epoch: 144, numImages:   100]Acc:0.6147204208374023, Acc_class:0.4722984491132234, mIoU:0.36929636908883123, fwIoU: 0.4417443017360578Loss: 0.020
[Epoch: 145, numImages:   400]Loss: 11.660
Validation:[Epoch: 145, numImages:   100]Acc:0.613531723022461, Acc_class:0.47475172363668816, mIoU:0.36575286878438773, fwIoU: 0.43989054132430505Loss: 0.020
[Epoch: 146, numImages:   400]Loss: 11.658
Validation:[Epoch: 146, numImages:   100]Acc:0.6150849151611328, Acc_class:0.47439546392963144, mIoU:0.3699423193689526, fwIoU: 0.442507939920261Loss: 0.020
[Epoch: 147, numImages:   400]Loss: 11.660
Validation:[Epoch: 147, numImages:   100]Acc:0.6139846420288086, Acc_class:0.4735828741246849, mIoU:0.3710534532739073, fwIoU: 0.44190062376436196Loss: 0.020
[Epoch: 148, numImages:   400]Loss: 11.659
Validation:[Epoch: 148, numImages:   100]Acc:0.615303955078125, Acc_class:0.4753498633577911, mIoU:0.37076812568360784, fwIoU: 0.4431757720962308Loss: 0.020
[Epoch: 149, numImages:   400]Loss: 11.657
Validation:[Epoch: 149, numImages:   100]Acc:0.6163865280151367, Acc_class:0.4750860074416378, mIoU:0.37122808043473665, fwIoU: 0.44410000567072844Loss: 0.020
[Epoch: 150, numImages:   400]Loss: 11.659
Validation:[Epoch: 150, numImages:   100]Acc:0.6147890853881836, Acc_class:0.47487003852982484, mIoU:0.3704236403465152, fwIoU: 0.44253811845970664Loss: 0.020
[Epoch: 151, numImages:   400]Loss: 11.658
Validation:[Epoch: 151, numImages:   100]Acc:0.6153144454956054, Acc_class:0.4748163343783938, mIoU:0.37209478898150916, fwIoU: 0.44341942152845887Loss: 0.020
[Epoch: 152, numImages:   400]Loss: 11.658
Validation:[Epoch: 152, numImages:   100]Acc:0.6159901809692383, Acc_class:0.4760459783281882, mIoU:0.3704414941825198, fwIoU: 0.44355540651523595Loss: 0.020
[Epoch: 153, numImages:   400]Loss: 11.660
Validation:[Epoch: 153, numImages:   100]Acc:0.6165265655517578, Acc_class:0.4771009862785775, mIoU:0.3722342546268104, fwIoU: 0.44480592994777907Loss: 0.020
[Epoch: 154, numImages:   400]Loss: 11.658
Validation:[Epoch: 154, numImages:   100]Acc:0.6177103805541992, Acc_class:0.47644024127775764, mIoU:0.37468805575083236, fwIoU: 0.44662611762915455Loss: 0.020
[Epoch: 155, numImages:   400]Loss: 11.657
Validation:[Epoch: 155, numImages:   100]Acc:0.6186244583129883, Acc_class:0.47655397778734904, mIoU:0.37519340111638916, fwIoU: 0.4477345557859158Loss: 0.020
[Epoch: 156, numImages:   400]Loss: 11.658
Validation:[Epoch: 156, numImages:   100]Acc:0.6179825592041016, Acc_class:0.4765493070828911, mIoU:0.3746740577246715, fwIoU: 0.44686866624298854Loss: 0.020
[Epoch: 157, numImages:   400]Loss: 11.659
Validation:[Epoch: 157, numImages:   100]Acc:0.6165503692626954, Acc_class:0.476204953956592, mIoU:0.3744952347056145, fwIoU: 0.4454158760415859Loss: 0.020
[Epoch: 158, numImages:   400]Loss: 11.658
Validation:[Epoch: 158, numImages:   100]Acc:0.6165380859375, Acc_class:0.4771032941118571, mIoU:0.3736568441917924, fwIoU: 0.4452108977163257Loss: 0.020
[Epoch: 159, numImages:   400]Loss: 11.659
Validation:[Epoch: 159, numImages:   100]Acc:0.6170798110961914, Acc_class:0.47765495283024595, mIoU:0.3715351714444709, fwIoU: 0.44469460341647665Loss: 0.020
[Epoch: 160, numImages:   400]Loss: 11.657
Validation:[Epoch: 160, numImages:   100]Acc:0.6183999633789062, Acc_class:0.47846970804360683, mIoU:0.37198415134689883, fwIoU: 0.4464189132360801Loss: 0.020
[Epoch: 161, numImages:   400]Loss: 11.657
Validation:[Epoch: 161, numImages:   100]Acc:0.6188945388793945, Acc_class:0.47716494469272036, mIoU:0.37478587019585646, fwIoU: 0.447687728985982Loss: 0.020
[Epoch: 162, numImages:   400]Loss: 11.658
Validation:[Epoch: 162, numImages:   100]Acc:0.6191549682617188, Acc_class:0.47790182876567294, mIoU:0.37541479446106985, fwIoU: 0.4481215729786268Loss: 0.020
[Epoch: 163, numImages:   400]Loss: 11.657
Validation:[Epoch: 163, numImages:   100]Acc:0.6192467498779297, Acc_class:0.47777106431826943, mIoU:0.37461810435181203, fwIoU: 0.4478685390690702Loss: 0.020
[Epoch: 164, numImages:   400]Loss: 11.658
Validation:[Epoch: 164, numImages:   100]Acc:0.618502197265625, Acc_class:0.4795617745299177, mIoU:0.3731019628917815, fwIoU: 0.44697588446872305Loss: 0.020
[Epoch: 165, numImages:   400]Loss: 11.656
Validation:[Epoch: 165, numImages:   100]Acc:0.6204997253417969, Acc_class:0.4788545505148534, mIoU:0.3759273105750379, fwIoU: 0.44957164008950096Loss: 0.020
[Epoch: 166, numImages:   400]Loss: 11.656
Validation:[Epoch: 166, numImages:   100]Acc:0.6199325942993164, Acc_class:0.4779503955511646, mIoU:0.3774136109943101, fwIoU: 0.44943630641563714Loss: 0.020
[Epoch: 167, numImages:   400]Loss: 11.656
Validation:[Epoch: 167, numImages:   100]Acc:0.6199615478515625, Acc_class:0.4794680059262196, mIoU:0.3762111881815843, fwIoU: 0.44927453908442394Loss: 0.020
[Epoch: 168, numImages:   400]Loss: 11.656
Validation:[Epoch: 168, numImages:   100]Acc:0.6219317245483399, Acc_class:0.47901568549255175, mIoU:0.3787408260408481, fwIoU: 0.4517889936367887Loss: 0.020
[Epoch: 169, numImages:   400]Loss: 11.655
Validation:[Epoch: 169, numImages:   100]Acc:0.6223493957519531, Acc_class:0.4797412320259121, mIoU:0.37793416224884346, fwIoU: 0.4518717763506569Loss: 0.020
[Epoch: 170, numImages:   400]Loss: 11.654
Validation:[Epoch: 170, numImages:   100]Acc:0.6236150360107422, Acc_class:0.4800029509167015, mIoU:0.3792129937140967, fwIoU: 0.4533148451341793Loss: 0.020
[Epoch: 171, numImages:   400]Loss: 11.655
Validation:[Epoch: 171, numImages:   100]Acc:0.6223154449462891, Acc_class:0.4792368043372349, mIoU:0.38012463800571805, fwIoU: 0.45259690060526836Loss: 0.020
[Epoch: 172, numImages:   400]Loss: 11.657
Validation:[Epoch: 172, numImages:   100]Acc:0.6211648559570313, Acc_class:0.4799019829895532, mIoU:0.37817010465338713, fwIoU: 0.4508638327108278Loss: 0.020
[Epoch: 173, numImages:   400]Loss: 11.655
Validation:[Epoch: 173, numImages:   100]Acc:0.621834487915039, Acc_class:0.48049389358174605, mIoU:0.3798696524930708, fwIoU: 0.4521224187869591Loss: 0.020
[Epoch: 174, numImages:   400]Loss: 11.656
Validation:[Epoch: 174, numImages:   100]Acc:0.6224232482910156, Acc_class:0.4797284349819041, mIoU:0.3804062378351448, fwIoU: 0.452537446747144Loss: 0.019
[Epoch: 175, numImages:   400]Loss: 11.655
Validation:[Epoch: 175, numImages:   100]Acc:0.6234088134765625, Acc_class:0.4813247887426853, mIoU:0.380177230188163, fwIoU: 0.45356372106969584Loss: 0.019
[Epoch: 176, numImages:   400]Loss: 11.655
Validation:[Epoch: 176, numImages:   100]Acc:0.6245919036865234, Acc_class:0.48144741483339715, mIoU:0.3812903089991791, fwIoU: 0.45488129218353224Loss: 0.019
[Epoch: 177, numImages:   400]Loss: 11.655
Validation:[Epoch: 177, numImages:   100]Acc:0.6242462539672852, Acc_class:0.48114840027800526, mIoU:0.37979525925603813, fwIoU: 0.45414111294341136Loss: 0.019
[Epoch: 178, numImages:   400]Loss: 11.655
Validation:[Epoch: 178, numImages:   100]Acc:0.6240275955200195, Acc_class:0.48109956435623175, mIoU:0.3801579243745226, fwIoU: 0.45413518860924246Loss: 0.019
[Epoch: 179, numImages:   400]Loss: 11.654
Validation:[Epoch: 179, numImages:   100]Acc:0.6243368148803711, Acc_class:0.4817384952032547, mIoU:0.3802293691583357, fwIoU: 0.45424454024013156Loss: 0.019
[Epoch: 180, numImages:   400]Loss: 11.655
Validation:[Epoch: 180, numImages:   100]Acc:0.6234969711303711, Acc_class:0.4821467920977677, mIoU:0.3801126216375748, fwIoU: 0.4534670553079026Loss: 0.019
[Epoch: 181, numImages:   400]Loss: 11.655
Validation:[Epoch: 181, numImages:   100]Acc:0.6228723526000977, Acc_class:0.48128785610490815, mIoU:0.3806513639836938, fwIoU: 0.4532158942859978Loss: 0.019
[Epoch: 182, numImages:   400]Loss: 11.654
Validation:[Epoch: 182, numImages:   100]Acc:0.625080337524414, Acc_class:0.48196681083281556, mIoU:0.38219217330978894, fwIoU: 0.45582848750844496Loss: 0.019
[Epoch: 183, numImages:   400]Loss: 11.655
Validation:[Epoch: 183, numImages:   100]Acc:0.6253809356689453, Acc_class:0.4827821060953843, mIoU:0.3804007090421611, fwIoU: 0.4554225933800409Loss: 0.019
[Epoch: 184, numImages:   400]Loss: 11.655
Validation:[Epoch: 184, numImages:   100]Acc:0.6255147552490234, Acc_class:0.48304804842320903, mIoU:0.3797403766398247, fwIoU: 0.4552263046205364Loss: 0.019
[Epoch: 185, numImages:   400]Loss: 11.653
Validation:[Epoch: 185, numImages:   100]Acc:0.6262493896484375, Acc_class:0.4832249021161123, mIoU:0.3826850344384676, fwIoU: 0.45689734851462005Loss: 0.019
[Epoch: 186, numImages:   400]Loss: 11.654
Validation:[Epoch: 186, numImages:   100]Acc:0.6260931396484375, Acc_class:0.4822416577780291, mIoU:0.38420190503000823, fwIoU: 0.45719150004669107Loss: 0.019
[Epoch: 187, numImages:   400]Loss: 11.655
Validation:[Epoch: 187, numImages:   100]Acc:0.6252313995361328, Acc_class:0.4823238937580113, mIoU:0.3828062137482821, fwIoU: 0.4559284912034103Loss: 0.019
[Epoch: 188, numImages:   400]Loss: 11.655
Validation:[Epoch: 188, numImages:   100]Acc:0.6252135848999023, Acc_class:0.48279907696119045, mIoU:0.3811671336495504, fwIoU: 0.4553718467196211Loss: 0.019
[Epoch: 189, numImages:   400]Loss: 11.654
Validation:[Epoch: 189, numImages:   100]Acc:0.6264375305175781, Acc_class:0.48383957672670797, mIoU:0.38370564600341733, fwIoU: 0.45745890616911683Loss: 0.019
[Epoch: 190, numImages:   400]Loss: 11.655
Validation:[Epoch: 190, numImages:   100]Acc:0.624418830871582, Acc_class:0.4842034206387629, mIoU:0.38054763752147436, fwIoU: 0.4547800672827912Loss: 0.019
[Epoch: 191, numImages:   400]Loss: 11.655
Validation:[Epoch: 191, numImages:   100]Acc:0.6265504455566406, Acc_class:0.48381496471876123, mIoU:0.3829205836080214, fwIoU: 0.45726044580036007Loss: 0.019
[Epoch: 192, numImages:   400]Loss: 11.653
Validation:[Epoch: 192, numImages:   100]Acc:0.6268203353881836, Acc_class:0.4844927988169861, mIoU:0.38360531257520053, fwIoU: 0.457814558937976Loss: 0.019
[Epoch: 193, numImages:   400]Loss: 11.653
Validation:[Epoch: 193, numImages:   100]Acc:0.6274967575073243, Acc_class:0.48444199885529643, mIoU:0.384200121050807, fwIoU: 0.45867308375124594Loss: 0.019
[Epoch: 194, numImages:   400]Loss: 11.653
Validation:[Epoch: 194, numImages:   100]Acc:0.6274477767944336, Acc_class:0.4831094127676649, mIoU:0.38464908999254277, fwIoU: 0.4584943081701989Loss: 0.019
[Epoch: 195, numImages:   400]Loss: 11.653
Validation:[Epoch: 195, numImages:   100]Acc:0.6283463668823243, Acc_class:0.48466019420240836, mIoU:0.38578109804613897, fwIoU: 0.45994582750140645Loss: 0.019
[Epoch: 196, numImages:   400]Loss: 11.652
Validation:[Epoch: 196, numImages:   100]Acc:0.6280424499511719, Acc_class:0.48457143549386966, mIoU:0.3852465033549294, fwIoU: 0.45940670531700534Loss: 0.019
[Epoch: 197, numImages:   400]Loss: 11.653
Validation:[Epoch: 197, numImages:   100]Acc:0.6276858901977539, Acc_class:0.48449028001710126, mIoU:0.3858141434530887, fwIoU: 0.45932044061416477Loss: 0.019
[Epoch: 198, numImages:   400]Loss: 11.654
Validation:[Epoch: 198, numImages:   100]Acc:0.6276587295532227, Acc_class:0.48422574916621114, mIoU:0.3863639834818577, fwIoU: 0.4596040118369832Loss: 0.019
[Epoch: 199, numImages:   400]Loss: 11.653
Validation:[Epoch: 199, numImages:   100]Acc:0.6282878875732422, Acc_class:0.4842856016695504, mIoU:0.3864770564090061, fwIoU: 0.4600503798624548Loss: 0.019
[Epoch: 200, numImages:   400]Loss: 11.654
Validation:[Epoch: 200, numImages:   100]Acc:0.6273865509033203, Acc_class:0.4854565381986711, mIoU:0.3841756537086627, fwIoU: 0.4584495314941996Loss: 0.019
[Epoch: 201, numImages:   400]Loss: 11.653
Validation:[Epoch: 201, numImages:   100]Acc:0.6275371551513672, Acc_class:0.48549032973453315, mIoU:0.38449176853302264, fwIoU: 0.4585484205223689Loss: 0.019
[Epoch: 202, numImages:   400]Loss: 11.652
Validation:[Epoch: 202, numImages:   100]Acc:0.6277058029174805, Acc_class:0.48535288804594134, mIoU:0.3860213069574362, fwIoU: 0.4593422168003786Loss: 0.019
[Epoch: 203, numImages:   400]Loss: 11.652
Validation:[Epoch: 203, numImages:   100]Acc:0.6278003692626953, Acc_class:0.484753572308478, mIoU:0.38631481713832205, fwIoU: 0.4593130372917015Loss: 0.019
[Epoch: 204, numImages:   400]Loss: 11.652
Validation:[Epoch: 204, numImages:   100]Acc:0.629529800415039, Acc_class:0.4858937692461677, mIoU:0.38709300702034305, fwIoU: 0.46132842503777477Loss: 0.019
[Epoch: 205, numImages:   400]Loss: 11.652
Validation:[Epoch: 205, numImages:   100]Acc:0.6289313507080078, Acc_class:0.4854710445397688, mIoU:0.3861920965445438, fwIoU: 0.46038869911899116Loss: 0.019
[Epoch: 206, numImages:   400]Loss: 11.653
Validation:[Epoch: 206, numImages:   100]Acc:0.6288566589355469, Acc_class:0.4857258952341672, mIoU:0.3883317511850693, fwIoU: 0.4614023034777659Loss: 0.019
[Epoch: 207, numImages:   400]Loss: 11.652
Validation:[Epoch: 207, numImages:   100]Acc:0.6292586135864258, Acc_class:0.4863694671710335, mIoU:0.3880238345616199, fwIoU: 0.46166905138070996Loss: 0.019
[Epoch: 208, numImages:   400]Loss: 11.655
Validation:[Epoch: 208, numImages:   100]Acc:0.6281625366210938, Acc_class:0.48617816187543017, mIoU:0.38631454395686043, fwIoU: 0.45991522320041917Loss: 0.019
[Epoch: 209, numImages:   400]Loss: 11.653
Validation:[Epoch: 209, numImages:   100]Acc:0.6281319808959961, Acc_class:0.4854918912696599, mIoU:0.3875155913915997, fwIoU: 0.4601975452113489Loss: 0.019
[Epoch: 210, numImages:   400]Loss: 11.652
Validation:[Epoch: 210, numImages:   100]Acc:0.629849510192871, Acc_class:0.486318909967204, mIoU:0.3882819227565712, fwIoU: 0.46203532425905847Loss: 0.019
[Epoch: 211, numImages:   400]Loss: 11.651
Validation:[Epoch: 211, numImages:   100]Acc:0.6302209091186524, Acc_class:0.486874450792057, mIoU:0.389032237388768, fwIoU: 0.46282380722143845Loss: 0.019
[Epoch: 212, numImages:   400]Loss: 11.652
Validation:[Epoch: 212, numImages:   100]Acc:0.6295069122314453, Acc_class:0.4859483819905391, mIoU:0.3886069292031663, fwIoU: 0.46183824553624664Loss: 0.019
[Epoch: 213, numImages:   400]Loss: 11.653
Validation:[Epoch: 213, numImages:   100]Acc:0.6289210510253906, Acc_class:0.4849678846913815, mIoU:0.38931211165637364, fwIoU: 0.46152644611176347Loss: 0.019
[Epoch: 214, numImages:   400]Loss: 11.650
Validation:[Epoch: 214, numImages:   100]Acc:0.6304215240478516, Acc_class:0.48703537684288223, mIoU:0.3888711531235861, fwIoU: 0.46276241154501097Loss: 0.019
[Epoch: 215, numImages:   400]Loss: 11.652
Validation:[Epoch: 215, numImages:   100]Acc:0.629026985168457, Acc_class:0.4869587036298227, mIoU:0.3860304193608917, fwIoU: 0.4605133461842077Loss: 0.019
[Epoch: 216, numImages:   400]Loss: 11.651
Validation:[Epoch: 216, numImages:   100]Acc:0.6305930709838867, Acc_class:0.48710373407168234, mIoU:0.388266265604909, fwIoU: 0.462708607911557Loss: 0.019
[Epoch: 217, numImages:   400]Loss: 11.651
Validation:[Epoch: 217, numImages:   100]Acc:0.6303572463989258, Acc_class:0.4877597036122947, mIoU:0.38961645033786274, fwIoU: 0.4631105709005942Loss: 0.019
[Epoch: 218, numImages:   400]Loss: 11.653
Validation:[Epoch: 218, numImages:   100]Acc:0.6276704406738282, Acc_class:0.486184538132814, mIoU:0.3891423794789982, fwIoU: 0.46051254272427483Loss: 0.019
[Epoch: 219, numImages:   400]Loss: 11.652
Validation:[Epoch: 219, numImages:   100]Acc:0.6290726470947265, Acc_class:0.48698177742336035, mIoU:0.3884930955418696, fwIoU: 0.4613384110593551Loss: 0.019
[Epoch: 220, numImages:   400]Loss: 11.650
Validation:[Epoch: 220, numImages:   100]Acc:0.6308074188232422, Acc_class:0.48712978671165225, mIoU:0.390196921974535, fwIoU: 0.46371578149644965Loss: 0.019
[Epoch: 221, numImages:   400]Loss: 11.650
Validation:[Epoch: 221, numImages:   100]Acc:0.6307316589355468, Acc_class:0.48796895519700456, mIoU:0.3904259627300684, fwIoU: 0.463860171726454Loss: 0.019
[Epoch: 222, numImages:   400]Loss: 11.650
Validation:[Epoch: 222, numImages:   100]Acc:0.6314521026611328, Acc_class:0.488021233730311, mIoU:0.3896562593055298, fwIoU: 0.46411077354068314Loss: 0.019
[Epoch: 223, numImages:   400]Loss: 11.650
Validation:[Epoch: 223, numImages:   100]Acc:0.631684684753418, Acc_class:0.4886703718120197, mIoU:0.39046869732508066, fwIoU: 0.4646508348445685Loss: 0.019
[Epoch: 224, numImages:   400]Loss: 11.651
Validation:[Epoch: 224, numImages:   100]Acc:0.6324724960327148, Acc_class:0.4886177018558387, mIoU:0.391260983960087, fwIoU: 0.4654487551996057Loss: 0.018
[Epoch: 225, numImages:   400]Loss: 11.652
Validation:[Epoch: 225, numImages:   100]Acc:0.6304413604736329, Acc_class:0.4878263999997265, mIoU:0.3892730683314657, fwIoU: 0.46280376824520836Loss: 0.018
[Epoch: 226, numImages:   400]Loss: 11.650
Validation:[Epoch: 226, numImages:   100]Acc:0.6314583206176758, Acc_class:0.48862127926938176, mIoU:0.3898054050855374, fwIoU: 0.46390969868813886Loss: 0.018
[Epoch: 227, numImages:   400]Loss: 11.650
Validation:[Epoch: 227, numImages:   100]Acc:0.6325875473022461, Acc_class:0.4891315941680173, mIoU:0.3911570014579998, fwIoU: 0.4653957936056331Loss: 0.018
[Epoch: 228, numImages:   400]Loss: 11.650
Validation:[Epoch: 228, numImages:   100]Acc:0.6329425430297851, Acc_class:0.48841583154939044, mIoU:0.39288393362036084, fwIoU: 0.4663722907228981Loss: 0.018
[Epoch: 229, numImages:   400]Loss: 11.651
Validation:[Epoch: 229, numImages:   100]Acc:0.6324637222290039, Acc_class:0.4877512383639448, mIoU:0.3920632908003748, fwIoU: 0.4657196973009798Loss: 0.018
[Epoch: 230, numImages:   400]Loss: 11.649
Validation:[Epoch: 230, numImages:   100]Acc:0.6326738739013672, Acc_class:0.4883269062049903, mIoU:0.3929485333556845, fwIoU: 0.46624060863940786Loss: 0.018
[Epoch: 231, numImages:   400]Loss: 11.650
Validation:[Epoch: 231, numImages:   100]Acc:0.6330326461791992, Acc_class:0.48889340541149107, mIoU:0.3923283190558684, fwIoU: 0.46628333977901915Loss: 0.018
[Epoch: 232, numImages:   400]Loss: 11.653
Validation:[Epoch: 232, numImages:   100]Acc:0.6308753204345703, Acc_class:0.48920691448778, mIoU:0.38988312983382317, fwIoU: 0.463518455585914Loss: 0.018
[Epoch: 233, numImages:   400]Loss: 11.649
Validation:[Epoch: 233, numImages:   100]Acc:0.6323682785034179, Acc_class:0.48998081497858076, mIoU:0.39166194981326036, fwIoU: 0.46547966907462796Loss: 0.018
[Epoch: 234, numImages:   400]Loss: 11.650
Validation:[Epoch: 234, numImages:   100]Acc:0.6327595138549804, Acc_class:0.48999561168054007, mIoU:0.39166688961435014, fwIoU: 0.46583672273313814Loss: 0.018
[Epoch: 235, numImages:   400]Loss: 11.650
Validation:[Epoch: 235, numImages:   100]Acc:0.6334657287597656, Acc_class:0.4904089317957342, mIoU:0.39207478106044596, fwIoU: 0.46673693826362217Loss: 0.018
[Epoch: 236, numImages:   400]Loss: 11.649
Validation:[Epoch: 236, numImages:   100]Acc:0.6327693557739258, Acc_class:0.4906833093693332, mIoU:0.39163008438500746, fwIoU: 0.4657243816653933Loss: 0.018
[Epoch: 237, numImages:   400]Loss: 11.649
Validation:[Epoch: 237, numImages:   100]Acc:0.6346623229980469, Acc_class:0.4917110335333738, mIoU:0.39362470086319573, fwIoU: 0.4682846523035374Loss: 0.018
[Epoch: 238, numImages:   400]Loss: 11.650
Validation:[Epoch: 238, numImages:   100]Acc:0.6353662109375, Acc_class:0.49150682545723645, mIoU:0.3948293671250252, fwIoU: 0.4692470681246288Loss: 0.018
[Epoch: 239, numImages:   400]Loss: 11.649
Validation:[Epoch: 239, numImages:   100]Acc:0.6351581192016602, Acc_class:0.4914298836235097, mIoU:0.39441801550545164, fwIoU: 0.4688069099857018Loss: 0.018
[Epoch: 240, numImages:   400]Loss: 11.650
Validation:[Epoch: 240, numImages:   100]Acc:0.6343112564086915, Acc_class:0.4915224400225234, mIoU:0.39317079013003803, fwIoU: 0.4677171983746044Loss: 0.018
[Epoch: 241, numImages:   400]Loss: 11.649
Validation:[Epoch: 241, numImages:   100]Acc:0.6346591567993164, Acc_class:0.4903669027041827, mIoU:0.39424155637645436, fwIoU: 0.46839994498064297Loss: 0.018
[Epoch: 242, numImages:   400]Loss: 11.650
Validation:[Epoch: 242, numImages:   100]Acc:0.6327808380126954, Acc_class:0.4907848336634036, mIoU:0.3917216610134536, fwIoU: 0.46583854530279273Loss: 0.018
[Epoch: 243, numImages:   400]Loss: 11.649
Validation:[Epoch: 243, numImages:   100]Acc:0.6337373733520508, Acc_class:0.4910157633269168, mIoU:0.393088550986001, fwIoU: 0.4670469001216585Loss: 0.018
[Epoch: 244, numImages:   400]Loss: 11.648
Validation:[Epoch: 244, numImages:   100]Acc:0.6339926528930664, Acc_class:0.49184918658013826, mIoU:0.39397063211699346, fwIoU: 0.4677573111692825Loss: 0.018
[Epoch: 245, numImages:   400]Loss: 11.648
Validation:[Epoch: 245, numImages:   100]Acc:0.6351916885375977, Acc_class:0.4913433345043377, mIoU:0.3947675077294548, fwIoU: 0.46898562157939333Loss: 0.018
[Epoch: 246, numImages:   400]Loss: 11.649
Validation:[Epoch: 246, numImages:   100]Acc:0.6352997207641602, Acc_class:0.49237993422999865, mIoU:0.3942678259364577, fwIoU: 0.4689373757864048Loss: 0.018
[Epoch: 247, numImages:   400]Loss: 11.649
Validation:[Epoch: 247, numImages:   100]Acc:0.6347661590576172, Acc_class:0.49283232521140563, mIoU:0.3940763465330355, fwIoU: 0.4685634765529351Loss: 0.018
[Epoch: 248, numImages:   400]Loss: 11.648
Validation:[Epoch: 248, numImages:   100]Acc:0.6355135345458984, Acc_class:0.49232709044631545, mIoU:0.3949302325088721, fwIoU: 0.46948929457866223Loss: 0.018
[Epoch: 249, numImages:   400]Loss: 11.648
Validation:[Epoch: 249, numImages:   100]Acc:0.6351440811157226, Acc_class:0.492325188574995, mIoU:0.3942026659803081, fwIoU: 0.46883569757285637Loss: 0.018
[Epoch: 250, numImages:   400]Loss: 11.649
